StationName,StationLocation,DateTime,RecordId,RoadSurfaceTemperature,AirTemperature,RoadTempMin-max,AirTempMin-Max,RoadTempZ,AirTempZ,RoadTempDec,AirTempDec
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:28:00.000,3966524,60.34,60.34,0.578448,0.548110,0.288371,0.738719,0.603400,0.603400
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T02:36:00.000,2821120,63.53,63.53,0.617246,0.589700,0.484103,1.033340,0.635300,0.635300
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:29:00.000,3966525,60.32,60.32,0.578205,0.547849,0.287144,0.736872,0.603200,0.603200
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T02:37:00.000,2821121,63.52,63.52,0.617125,0.589570,0.483490,1.032417,0.635200,0.635200
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:30:00.000,3966526,60.32,60.32,0.578205,0.547849,0.287144,0.736872,0.603200,0.603200
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T02:38:00.000,2821122,63.52,63.52,0.617125,0.589570,0.483490,1.032417,0.635200,0.635200
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:31:00.000,3966527,60.31,60.31,0.578083,0.547718,0.286530,0.735949,0.603100,0.603100
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T02:39:00.000,2821123,63.5,63.5,0.616882,0.589309,0.482263,1.030569,0.635000,0.635000
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:32:00.000,3966528,60.29,60.29,0.577840,0.547458,0.285303,0.734101,0.602900,0.602900
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T02:40:00.000,2821124,63.5,63.5,0.616882,0.589309,0.482263,1.030569,0.635000,0.635000
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:33:00.000,3966529,60.29,60.29,0.577840,0.547458,0.285303,0.734101,0.602900,0.602900
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:34:00.000,3966530,60.29,60.29,0.577840,0.547458,0.285303,0.734101,0.602900,0.602900
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:35:00.000,3966531,60.29,60.29,0.577840,0.547458,0.285303,0.734101,0.602900,0.602900
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:36:00.000,3966532,60.29,60.29,0.577840,0.547458,0.285303,0.734101,0.602900,0.602900
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:37:00.000,3966533,60.29,60.29,0.577840,0.547458,0.285303,0.734101,0.602900,0.602900
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:38:00.000,3966534,60.28,60.28,0.577718,0.547327,0.284689,0.733178,0.602800,0.602800
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:39:00.000,3966535,60.28,60.28,0.577718,0.547327,0.284689,0.733178,0.602800,0.602800
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:40:00.000,3966536,60.28,60.28,0.577718,0.547327,0.284689,0.733178,0.602800,0.602800
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T02:26:00.000,831079,14.43,29.52,0.020068,0.146284,-2.528584,-2.107745,0.144300,0.295200
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T02:27:00.000,831080,14.43,29.53,0.020068,0.146415,-2.528584,-2.106821,0.144300,0.295300
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T02:28:00.000,831081,14.45,29.53,0.020311,0.146415,-2.527356,-2.106821,0.144500,0.295300
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T02:29:00.000,831082,14.47,29.53,0.020555,0.146415,-2.526129,-2.106821,0.144700,0.295300
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T02:30:00.000,831083,14.48,29.54,0.020676,0.146545,-2.525516,-2.105897,0.144800,0.295400
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T02:31:00.000,831084,14.5,29.52,0.020919,0.146284,-2.524288,-2.107745,0.145000,0.295200
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T02:21:00.000,3972510,62.44,51.05,0.603989,0.426988,0.417223,-0.119284,0.624400,0.510500
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T02:22:00.000,3972511,62.41,50.92,0.603624,0.425293,0.415382,-0.131290,0.624100,0.509200
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T02:23:00.000,3972512,62.37,50.84,0.603138,0.424250,0.412928,-0.138679,0.623700,0.508400
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T02:24:00.000,3972513,62.33,50.79,0.602651,0.423598,0.410474,-0.143297,0.623300,0.507900
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T02:25:00.000,3972514,62.29,50.74,0.602165,0.422947,0.408019,-0.147914,0.622900,0.507400
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T02:26:00.000,3972515,62.25,50.71,0.601678,0.422555,0.405565,-0.150685,0.622500,0.507100
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T02:27:00.000,3972516,62.21,50.71,0.601192,0.422555,0.403111,-0.150685,0.622100,0.507100
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T02:28:00.000,3972517,62.18,50.72,0.600827,0.422686,0.401270,-0.149762,0.621800,0.507200
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T02:29:00.000,3972518,62.14,50.75,0.600341,0.423077,0.398816,-0.146991,0.621400,0.507500
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T02:30:00.000,3972519,62.11,50.81,0.599976,0.423859,0.396975,-0.141449,0.621100,0.508100
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T02:16:00.000,3932590,61.31,52.26,0.590246,0.442764,0.347888,-0.007531,0.613100,0.522600
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T02:17:00.000,3932591,61.31,52.24,0.590246,0.442503,0.347888,-0.009378,0.613100,0.522400
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T02:18:00.000,3932592,61.28,52.18,0.589881,0.441721,0.346048,-0.014920,0.612800,0.521800
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T02:19:00.000,3932593,61.26,52.18,0.589638,0.441721,0.344820,-0.014920,0.612600,0.521800
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T02:20:00.000,3932594,61.24,52.21,0.589394,0.442112,0.343593,-0.012149,0.612400,0.522100
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T02:21:00.000,3932595,61.22,52.26,0.589151,0.442764,0.342366,-0.007531,0.612200,0.522600
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T02:22:00.000,3932596,61.22,52.31,0.589151,0.443416,0.342366,-0.002913,0.612200,0.523100
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T02:23:00.000,3932597,61.19,52.27,0.588786,0.442894,0.340525,-0.006607,0.611900,0.522700
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T02:24:00.000,3932598,61.18,52.3,0.588665,0.443286,0.339912,-0.003837,0.611800,0.523000
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T02:25:00.000,3932599,61.17,52.3,0.588543,0.443286,0.339298,-0.003837,0.611700,0.523000
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T02:26:00.000,3932600,61.13,52.22,0.588056,0.442243,0.336844,-0.011225,0.611300,0.522200
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T02:27:00.000,3932601,61.13,52.21,0.588056,0.442112,0.336844,-0.012149,0.611300,0.522100
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T02:28:00.000,3932602,61.13,52.2,0.588056,0.441982,0.336844,-0.013072,0.611300,0.522000
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T02:29:00.000,3932603,61.1,52.19,0.587692,0.441851,0.335003,-0.013996,0.611000,0.521900
MagnoliaBridge,"{'type': 'Point', 'coordinates': [-122.387341, 47.633454]}",2020-06-07T02:30:00.000,3932604,61.09,52.21,0.587570,0.442112,0.334390,-0.012149,0.610900,0.522100
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T02:32:00.000,831085,14.51,29.56,0.021041,0.146806,-2.523675,-2.104050,0.145100,0.295600
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T02:33:00.000,831086,14.51,29.62,0.021041,0.147588,-2.523675,-2.098509,0.145100,0.296200
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T02:34:00.000,831087,14.53,29.67,0.021284,0.148240,-2.522448,-2.093891,0.145300,0.296700
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T02:35:00.000,831088,14.55,29.7,0.021528,0.148631,-2.521221,-2.091120,0.145500,0.297000
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T02:36:00.000,831089,14.56,29.68,0.021649,0.148370,-2.520607,-2.092967,0.145600,0.296800
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T02:37:00.000,831090,14.58,29.66,0.021892,0.148110,-2.519380,-2.094815,0.145800,0.296600
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T02:38:00.000,831091,14.6,29.69,0.022136,0.148501,-2.518153,-2.092044,0.146000,0.296900
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T02:39:00.000,831092,14.6,29.75,0.022136,0.149283,-2.518153,-2.086502,0.146000,0.297500
AlbroPlaceAirportWay,"{'type': 'Point', 'coordinates': [-122.314114, 47.547426]}",2020-06-07T02:40:00.000,831093,14.61,29.82,0.022257,0.150196,-2.517539,-2.080037,0.146100,0.298200
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:36:00.000,2926710,63.58,54.45,0.617855,0.471317,0.487172,0.194732,0.635800,0.544500
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:36:00.000,3966532,60.29,60.29,0.577840,0.547458,0.285303,0.734101,0.602900,0.602900
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:37:00.000,2926711,63.57,54.46,0.617733,0.471447,0.486558,0.195656,0.635700,0.544600
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:37:00.000,3966533,60.29,60.29,0.577840,0.547458,0.285303,0.734101,0.602900,0.602900
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:38:00.000,3966534,60.28,60.28,0.577718,0.547327,0.284689,0.733178,0.602800,0.602800
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:39:00.000,3966535,60.28,60.28,0.577718,0.547327,0.284689,0.733178,0.602800,0.602800
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:38:00.000,2926712,63.54,54.47,0.617368,0.471578,0.484717,0.196580,0.635400,0.544700
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:40:00.000,3966536,60.28,60.28,0.577718,0.547327,0.284689,0.733178,0.602800,0.602800
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:39:00.000,2926713,63.51,54.47,0.617003,0.471578,0.482876,0.196580,0.635100,0.544700
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:41:00.000,3966537,60.29,60.29,0.577840,0.547458,0.285303,0.734101,0.602900,0.602900
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:40:00.000,2926714,63.48,54.46,0.616638,0.471447,0.481036,0.195656,0.634800,0.544600
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:42:00.000,3966538,60.28,60.28,0.577718,0.547327,0.284689,0.733178,0.602800,0.602800
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:41:00.000,2926715,63.47,54.37,0.616517,0.470274,0.480422,0.187344,0.634700,0.543700
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:43:00.000,3966539,60.28,60.28,0.577718,0.547327,0.284689,0.733178,0.602800,0.602800
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:42:00.000,2926716,63.44,54.38,0.616152,0.470404,0.478581,0.188267,0.634400,0.543800
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:44:00.000,3966540,60.28,60.28,0.577718,0.547327,0.284689,0.733178,0.602800,0.602800
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:43:00.000,2926717,63.42,54.39,0.615909,0.470535,0.477354,0.189191,0.634200,0.543900
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:45:00.000,3966541,60.28,60.28,0.577718,0.547327,0.284689,0.733178,0.602800,0.602800
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:46:00.000,3966542,60.25,60.25,0.577353,0.546936,0.282849,0.730407,0.602500,0.602500
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:44:00.000,2926718,63.39,54.4,0.615544,0.470665,0.475513,0.190115,0.633900,0.544000
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:45:00.000,2926719,63.36,54.41,0.615179,0.470795,0.473673,0.191038,0.633600,0.544100
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:47:00.000,3966543,60.27,60.27,0.577597,0.547197,0.284076,0.732254,0.602700,0.602700
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:46:00.000,2926720,63.34,54.41,0.614936,0.470795,0.472445,0.191038,0.633400,0.544100
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:48:00.000,3966544,60.26,60.26,0.577475,0.547067,0.283462,0.731330,0.602600,0.602600
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:47:00.000,2926721,63.3,54.4,0.614449,0.470665,0.469991,0.190115,0.633000,0.544000
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:49:00.000,3966545,60.25,60.25,0.577353,0.546936,0.282849,0.730407,0.602500,0.602500
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:48:00.000,2926722,63.29,54.36,0.614327,0.470143,0.469378,0.186420,0.632900,0.543600
RooseveltWay_NE80thSt,"{'type': 'Point', 'coordinates': [-122.31765, 47.692098]}",2020-06-07T02:50:00.000,3966546,60.24,60.24,0.577232,0.546806,0.282235,0.729483,0.602400,0.602400
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:49:00.000,2926723,63.26,54.36,0.613963,0.470143,0.467537,0.186420,0.632600,0.543600
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:50:00.000,2926724,63.24,54.36,0.613719,0.470143,0.466310,0.186420,0.632400,0.543600
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T02:36:00.000,3903110,63.61,52.37,0.618219,0.444198,0.489012,0.002628,0.636100,0.523700
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T02:37:00.000,3903111,63.58,52.34,0.617855,0.443807,0.487172,-0.000142,0.635800,0.523400
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T02:38:00.000,3903112,63.57,52.39,0.617733,0.444459,0.486558,0.004475,0.635700,0.523900
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T02:39:00.000,3903113,63.57,52.24,0.617733,0.442503,0.486558,-0.009378,0.635700,0.522400
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T02:40:00.000,3903114,63.57,52.16,0.617733,0.441460,0.486558,-0.016767,0.635700,0.521600
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T02:41:00.000,3903115,63.56,52.3,0.617611,0.443286,0.485944,-0.003837,0.635600,0.523000
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T02:42:00.000,3903116,63.53,52.34,0.617246,0.443807,0.484103,-0.000142,0.635300,0.523400
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T02:43:00.000,3903117,63.52,52.23,0.617125,0.442373,0.483490,-0.010302,0.635200,0.522300
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T02:44:00.000,3903118,63.52,52.18,0.617125,0.441721,0.483490,-0.014920,0.635200,0.521800
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T02:45:00.000,3903119,63.5,52.19,0.616882,0.441851,0.482263,-0.013996,0.635000,0.521900
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T02:46:00.000,3903120,63.48,52.21,0.616638,0.442112,0.481036,-0.012149,0.634800,0.522100
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T02:47:00.000,3903121,63.48,52.25,0.616638,0.442634,0.481036,-0.008455,0.634800,0.522500
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T02:48:00.000,3903122,63.48,52.24,0.616638,0.442503,0.481036,-0.009378,0.634800,0.522400
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T02:49:00.000,3903123,63.45,52.21,0.616273,0.442112,0.479195,-0.012149,0.634500,0.522100
AuroraBridge,"{'type': 'Point', 'coordinates': [-122.347278, 47.643174]}",2020-06-07T02:50:00.000,3903124,63.43,52,0.616030,0.439374,0.477968,-0.031544,0.634300,0.520000
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T02:56:00.000,2821140,63.39,63.39,0.615544,0.587875,0.475513,1.020410,0.633900,0.633900
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T02:57:00.000,2821141,63.39,63.39,0.615544,0.587875,0.475513,1.020410,0.633900,0.633900
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T02:58:00.000,2821142,63.39,63.39,0.615544,0.587875,0.475513,1.020410,0.633900,0.633900
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T02:59:00.000,2821143,63.38,63.38,0.615422,0.587745,0.474900,1.019487,0.633800,0.633800
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T03:00:00.000,2821144,63.38,63.38,0.615422,0.587745,0.474900,1.019487,0.633800,0.633800
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T03:01:00.000,2821145,63.37,63.37,0.615300,0.587614,0.474286,1.018563,0.633700,0.633700
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T03:02:00.000,2821146,63.37,63.37,0.615300,0.587614,0.474286,1.018563,0.633700,0.633700
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T03:03:00.000,2821147,63.36,63.36,0.615179,0.587484,0.473673,1.017639,0.633600,0.633600
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T03:04:00.000,2821148,63.35,63.35,0.615057,0.587353,0.473059,1.016716,0.633500,0.633500
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T03:05:00.000,2821149,63.35,63.35,0.615057,0.587353,0.473059,1.016716,0.633500,0.633500
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T03:06:00.000,2821150,63.34,63.34,0.614936,0.587223,0.472445,1.015792,0.633400,0.633400
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T03:07:00.000,2821151,63.32,63.32,0.614692,0.586962,0.471218,1.013945,0.633200,0.633200
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T03:08:00.000,2821152,63.3,63.3,0.614449,0.586701,0.469991,1.012098,0.633000,0.633000
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T03:09:00.000,2821153,63.3,63.3,0.614449,0.586701,0.469991,1.012098,0.633000,0.633000
35thAveSW_SWMyrtleSt,"{'type': 'Point', 'coordinates': [-122.37658, 47.53918]}",2020-06-07T03:10:00.000,2821154,63.28,63.28,0.614206,0.586441,0.468764,1.010251,0.632800,0.632800
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T02:56:00.000,3972545,61.34,51.46,0.590611,0.432334,0.349729,-0.081417,0.613400,0.514600
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T02:57:00.000,3972546,61.31,51.44,0.590246,0.432073,0.347888,-0.083264,0.613100,0.514400
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T02:58:00.000,3972547,61.29,51.41,0.590002,0.431682,0.346661,-0.086035,0.612900,0.514100
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T02:59:00.000,3972548,61.26,51.38,0.589638,0.431291,0.344820,-0.088806,0.612600,0.513800
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T03:00:00.000,3972549,61.24,51.38,0.589394,0.431291,0.343593,-0.088806,0.612400,0.513800
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T03:01:00.000,3972550,61.22,51.37,0.589151,0.431160,0.342366,-0.089729,0.612200,0.513700
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T03:02:00.000,3972551,61.2,51.39,0.588908,0.431421,0.341139,-0.087882,0.612000,0.513900
NE45StViaduct,"{'type': 'Point', 'coordinates': [-122.301929, 47.66127]}",2020-06-07T03:03:00.000,3972552,61.18,51.42,0.588665,0.431812,0.339912,-0.085112,0.611800,0.514200
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:26:00.000,2926700,63.85,54.46,0.621138,0.471447,0.503738,0.195656,0.638500,0.544600
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:27:00.000,2926701,63.81,54.48,0.620652,0.471708,0.501284,0.197503,0.638100,0.544800
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:28:00.000,2926702,63.79,54.49,0.620409,0.471838,0.500057,0.198427,0.637900,0.544900
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:29:00.000,2926703,63.76,54.47,0.620044,0.471578,0.498216,0.196580,0.637600,0.544700
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:30:00.000,2926704,63.74,54.49,0.619801,0.471838,0.496989,0.198427,0.637400,0.544900
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:31:00.000,2926705,63.71,54.48,0.619436,0.471708,0.495148,0.197503,0.637100,0.544800
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:32:00.000,2926706,63.68,54.48,0.619071,0.471708,0.493307,0.197503,0.636800,0.544800
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:33:00.000,2926707,63.66,54.43,0.618828,0.471056,0.492080,0.192885,0.636600,0.544300
HarborAveUpperNorthBridge,"{'type': 'Point', 'coordinates': [-122.370873, 47.571695]}",2020-06-07T02:34:00.000,2926708,63.63,54.44,0.618463,0.471186,0.490239,0.193809,0.636300,0.544400
